Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,home_win,implied_home_prob_vig,implied_away_prob_vig,vig,market_home_prob
2009-02-25,New Orleans Pelicans,Detroit Pistons,180.5,8.0,-350.0,275.0,177,3,2,1,1,0.7777777777777778,0.26666666666666666,0.04444444444444451,0.7446808510638298
2009-02-25,New York Knicks,Orlando Magic,217.0,2.5,155.0,-175.0,223,-5,2,1,0,0.39215686274509803,0.6363636363636364,0.028520499108734443,0.38128249566724437
2009-02-25,New Jersey Nets,Chicago Bulls,204.0,2.0,-125.0,105.0,210,12,2,1,1,0.5555555555555556,0.4878048780487805,0.04336043360433606,0.5324675324675325
2009-02-25,Washington Wizards,Philadelphia 76ers,194.0,4.5,165.0,-190.0,204,-8,4,2,0,0.37735849056603776,0.6551724137931034,0.0325309043591413,0.36546943919344677
2009-02-25,Minnesota Timberwolves,Utah Jazz,211.0,6.5,320.0,-400.0,223,-17,1,2,0,0.23809523809523808,0.8,0.03809523809523818,0.22935779816513757
2009-02-26,Houston Rockets,Cleveland Cavaliers,184.5,1.5,140.0,-160.0,167,19,2,2,1,0.4166666666666667,0.6153846153846154,0.03205128205128216,0.40372670807453415
2009-02-26,Los Angeles Lakers,Phoenix Suns,237.0,9.0,-800.0,600.0,238,26,2,2,1,0.8888888888888888,0.14285714285714285,0.03174603174603163,0.8615384615384616
2009-02-27,Golden State Warriors,Charlotte Bobcats,209.5,1.5,-135.0,115.0,221,-3,4,2,0,0.574468085106383,0.46511627906976744,0.03958436417615041,0.552594002855783
2009-02-27,Sacramento Kings,Los Angeles Clippers,211.5,2.5,-155.0,135.0,184,12,2,2,1,0.6078431372549019,0.425531914893617,0.03337505214851899,0.5882115462252725
2009-02-27,San Antonio Spurs,Cleveland Cavaliers,176.0,3.0,155.0,-175.0,183,-11,2,1,0,0.39215686274509803,0.6363636363636364,0.028520499108734443,0.38128249566724437
2009-02-27,Phoenix Suns,Toronto Raptors,225.0,3.0,-170.0,150.0,246,20,1,3,1,0.6296296296296297,0.4,0.029629629629629672,0.6115107913669064
2009-02-27,Denver Nuggets,Los Angeles Lakers,218.0,2.5,110.0,-130.0,169,11,2,1,1,0.47619047619047616,0.5652173913043478,0.04140786749482395,0.4572564612326044
2009-02-27,Dallas Mavericks,Oklahoma City Thunder,212.0,10.0,-525.0,400.0,218,2,2,3,1,0.84,0.2,0.040000000000000036,0.8076923076923076
2009-02-27,Atlanta Hawks,Miami Heat,194.0,4.0,-230.0,190.0,174,8,2,3,1,0.696969696969697,0.3448275862068966,0.04179728317659359,0.6690070210631895
2009-02-27,New York Knicks,Philadelphia 76ers,213.0,2.5,-130.0,110.0,211,-5,2,2,0,0.5652173913043478,0.47619047619047616,0.04140786749482395,0.5427435387673957
2009-02-27,Boston Celtics,Indiana Pacers,205.5,11.5,-1000.0,700.0,203,5,2,2,1,0.9090909090909091,0.125,0.03409090909090917,0.879120879120879
2009-02-27,Washington Wizards,Chicago Bulls,207.0,5.5,180.0,-220.0,203,23,2,2,1,0.35714285714285715,0.6875,0.044642857142857206,0.3418803418803419
2009-02-27,Orlando Magic,Detroit Pistons,187.0,9.5,-525.0,400.0,178,-8,2,2,0,0.84,0.2,0.040000000000000036,0.8076923076923076
2009-02-27,New Orleans Pelicans,Milwaukee Bucks,200.5,9.0,-550.0,425.0,189,1,2,2,1,0.8461538461538461,0.19047619047619047,0.0366300366300365,0.8162544169611309
2009-02-27,Minnesota Timberwolves,Portland Trail Blazers,206.0,6.0,170.0,-200.0,184,-20,2,2,0,0.37037037037037035,0.6666666666666666,0.03703703703703698,0.35714285714285715
2009-02-28,Utah Jazz,Sacramento Kings,216.0,16.5,-2700.0,1700.0,191,13,3,1,1,0.9642857142857143,0.05555555555555555,0.01984126984126977,0.9455252918287939
2009-02-28,Los Angeles Clippers,Charlotte Bobcats,193.0,1.0,-103.0,-117.0,195,-5,1,1,0,0.5073891625615764,0.5391705069124424,0.04655966947401868,0.48481627695110846
2009-02-28,Milwaukee Bucks,Washington Wizards,210.0,7.0,-290.0,245.0,202,16,1,1,1,0.7435897435897436,0.2898550724637681,0.03344481605351168,0.7195253505933118
2009-02-28,Philadelphia 76ers,Orlando Magic,196.0,2.0,105.0,-125.0,206,-6,1,1,0,0.4878048780487805,0.5555555555555556,0.04336043360433606,0.4675324675324675
2009-02-28,Memphis Grizzlies,Oklahoma City Thunder,203.0,4.5,-300.0,250.0,191,-7,3,1,0,0.75,0.2857142857142857,0.03571428571428559,0.7241379310344829
2009-02-28,Miami Heat,New York Knicks,215.5,5.5,-270.0,230.0,235,5,1,1,1,0.7297297297297297,0.30303030303030304,0.03276003276003281,0.7065820777160983
2009-02-28,Chicago Bulls,Houston Rockets,196.0,1.0,-125.0,105.0,207,3,1,2,1,0.5555555555555556,0.4878048780487805,0.04336043360433606,0.5324675324675325
2009-03-01,Golden State Warriors,Utah Jazz,227.0,5.0,170.0,-200.0,216,-8,2,1,0,0.37037037037037035,0.6666666666666666,0.03703703703703698,0.35714285714285715
2009-03-01,Dallas Mavericks,Toronto Raptors,207.5,6.5,-260.0,220.0,207,11,2,2,1,0.7222222222222222,0.3125,0.03472222222222232,0.6979865771812079
2009-03-01,Portland Trail Blazers,San Antonio Spurs,181.5,2.5,-185.0,160.0,186,18,2,2,1,0.6491228070175439,0.38461538461538464,0.03373819163292846,0.6279373368146214
2009-03-01,Indiana Pacers,Denver Nuggets,215.5,2.0,108.0,-128.0,194,6,2,2,1,0.4807692307692308,0.5614035087719298,0.04217273954116063,0.4613143412107478
2009-03-01,Minnesota Timberwolves,Houston Rockets,199.5,5.5,240.0,-280.0,199,-11,2,1,0,0.29411764705882354,0.7368421052631579,0.030959752321981338,0.2852852852852853
2009-03-01,New Jersey Nets,New Orleans Pelicans,191.5,4.0,160.0,-185.0,195,-3,4,2,0,0.38461538461538464,0.6491228070175439,0.03373819163292846,0.3720626631853786
2009-03-01,Phoenix Suns,Los Angeles Lakers,237.0,4.0,240.0,-280.0,229,7,2,2,1,0.29411764705882354,0.7368421052631579,0.030959752321981338,0.2852852852852853
2009-03-01,Boston Celtics,Detroit Pistons,181.0,9.5,-450.0,360.0,200,-10,2,2,0,0.8181818181818182,0.21739130434782608,0.035573122529644285,0.7900763358778626
2009-03-01,Atlanta Hawks,Cleveland Cavaliers,189.5,4.0,158.0,-180.0,175,-1,2,2,0,0.3875968992248062,0.6428571428571429,0.03045404208194924,0.3761418592154755
2009-03-02,Los Angeles Clippers,San Antonio Spurs,185.5,8.0,290.0,-390.0,184,-28,2,1,0,0.2564102564102564,0.7959183673469388,0.05232862375719516,0.243659870711089
2009-03-02,Philadelphia 76ers,New Orleans Pelicans,189.5,2.0,-135.0,115.0,189,-7,2,1,0,0.574468085106383,0.46511627906976744,0.03958436417615041,0.552594002855783
2009-03-02,Washington Wizards,Atlanta Hawks,199.0,4.5,180.0,-220.0,187,-9,2,1,0,0.35714285714285715,0.6875,0.044642857142857206,0.3418803418803419
2009-03-02,Miami Heat,Cleveland Cavaliers,186.5,4.0,140.0,-160.0,207,-7,2,1,0,0.4166666666666667,0.6153846153846154,0.03205128205128216,0.40372670807453415
2009-03-02,Oklahoma City Thunder,Dallas Mavericks,202.5,5.0,215.0,-255.0,183,9,2,1,1,0.31746031746031744,0.7183098591549296,0.03577017661524717,0.30649687027843725
2009-03-03,Sacramento Kings,Indiana Pacers,215.5,2.0,120.0,-140.0,226,-8,3,2,0,0.45454545454545453,0.5833333333333334,0.037878787878787845,0.43795620437956206
2009-03-03,Houston Rockets,Toronto Raptors,197.5,8.5,-500.0,350.0,204,10,2,2,1,0.8333333333333334,0.2222222222222222,0.05555555555555558,0.7894736842105263
2009-03-03,Los Angeles Lakers,Memphis Grizzlies,207.5,15.0,-2500.0,1400.0,188,10,2,3,1,0.9615384615384616,0.06666666666666667,0.028205128205128327,0.9351620947630922
2009-03-03,Minnesota Timberwolves,Golden State Warriors,229.0,1.5,100.0,-120.0,212,-24,2,2,0,0.5,0.5454545454545454,0.045454545454545414,0.4782608695652174
2009-03-03,Milwaukee Bucks,New Jersey Nets,205.5,3.5,-175.0,155.0,194,-4,3,2,0,0.6363636363636364,0.39215686274509803,0.028520499108734443,0.6187175043327556
2009-03-03,Detroit Pistons,Denver Nuggets,188.5,3.5,-155.0,135.0,195,5,2,2,1,0.6078431372549019,0.425531914893617,0.03337505214851899,0.5882115462252725
2009-03-03,Charlotte Bobcats,Chicago Bulls,192.5,2.5,-125.0,105.0,176,16,3,3,1,0.5555555555555556,0.4878048780487805,0.04336043360433606,0.5324675324675325
2009-03-03,Orlando Magic,Phoenix Suns,231.0,7.0,-320.0,260.0,210,12,3,2,1,0.7619047619047619,0.2777777777777778,0.03968253968253954,0.7328244274809161
2009-03-04,Los Angeles Clippers,Memphis Grizzlies,192.5,2.0,-120.0,100.0,213,-23,2,1,0,0.5454545454545454,0.5,0.045454545454545414,0.5217391304347826
2009-03-04,Portland Trail Blazers,Indiana Pacers,208.0,10.0,-625.0,475.0,212,2,3,1,1,0.8620689655172413,0.17391304347826086,0.0359820089955023,0.8321273516642546
2009-03-04,Utah Jazz,Houston Rockets,201.0,8.5,-450.0,350.0,195,7,3,1,1,0.8181818181818182,0.2222222222222222,0.04040404040404044,0.7864077669902912
2009-03-04,Chicago Bulls,Golden State Warriors,224.0,8.0,-350.0,290.0,198,22,1,1,1,0.7777777777777778,0.2564102564102564,0.03418803418803407,0.7520661157024794
2009-03-04,Dallas Mavericks,San Antonio Spurs,188.5,2.5,-170.0,150.0,209,5,2,2,1,0.6296296296296297,0.4,0.029629629629629672,0.6115107913669064
2009-03-04,Miami Heat,Phoenix Suns,226.0,2.5,-140.0,120.0,264,6,2,1,1,0.5833333333333334,0.45454545454545453,0.037878787878787845,0.562043795620438
2009-03-04,New York Knicks,Atlanta Hawks,215.0,0.0,130.0,-150.0,214,4,4,2,1,0.43478260869565216,0.6,0.034782608695652195,0.42016806722689076
2009-03-04,New Jersey Nets,Boston Celtics,194.5,6.0,270.0,-330.0,226,-4,1,3,0,0.2702702702702703,0.7674418604651163,0.037712130735386484,0.26044821320411876
2009-03-04,Cleveland Cavaliers,Milwaukee Bucks,197.0,13.0,-1500.0,950.0,164,18,2,1,1,0.9375,0.09523809523809523,0.032738095238095344,0.9077809798270893
2009-03-04,Oklahoma City Thunder,Washington Wizards,194.0,4.5,-225.0,185.0,171,5,2,2,1,0.6923076923076923,0.3508771929824561,0.04318488529014841,0.6636481241914618
2009-03-05,New Orleans Pelicans,Dallas Mavericks,193.0,6.0,-260.0,220.0,192,16,3,1,1,0.7222222222222222,0.3125,0.03472222222222232,0.6979865771812079
2009-03-05,Denver Nuggets,Portland Trail Blazers,198.5,5.5,-350.0,270.0,196,16,2,1,1,0.7777777777777778,0.2702702702702703,0.048048048048048075,0.7421203438395415
2009-03-06,Chicago Bulls,Milwaukee Bucks,206.0,6.5,-280.0,240.0,219,15,2,2,1,0.7368421052631579,0.29411764705882354,0.030959752321981338,0.7147147147147147
2009-03-06,Los Angeles Lakers,Minnesota Timberwolves,215.5,15.5,-3000.0,1500.0,200,20,3,3,1,0.967741935483871,0.0625,0.030241935483870996,0.9393346379647749
2009-03-06,Utah Jazz,Denver Nuggets,210.5,9.0,-600.0,400.0,188,6,2,1,1,0.8571428571428571,0.2,0.05714285714285716,0.8108108108108107
2009-03-06,Houston Rockets,Phoenix Suns,225.5,6.5,-250.0,210.0,228,4,2,2,1,0.7142857142857143,0.3225806451612903,0.03686635944700467,0.6888888888888889
2009-03-06,San Antonio Spurs,Washington Wizards,187.0,14.0,-1200.0,800.0,178,22,2,2,1,0.9230769230769231,0.1111111111111111,0.03418803418803429,0.8925619834710743
2009-03-06,Detroit Pistons,Golden State Warriors,207.0,9.5,-700.0,500.0,199,17,3,2,1,0.875,0.16666666666666666,0.04166666666666674,0.84
2009-03-06,Toronto Raptors,Miami Heat,204.5,1.0,100.0,-120.0,210,-6,3,2,0,0.5,0.5454545454545454,0.045454545454545414,0.4782608695652174
2009-03-06,Charlotte Bobcats,Atlanta Hawks,185.0,1.5,-150.0,130.0,189,7,3,2,1,0.6,0.43478260869565216,0.034782608695652195,0.5798319327731092
2009-03-06,Orlando Magic,New Jersey Nets,203.0,9.0,-600.0,400.0,207,3,3,2,1,0.8571428571428571,0.2,0.05714285714285716,0.8108108108108107
2009-03-06,Boston Celtics,Cleveland Cavaliers,184.0,2.0,-125.0,105.0,199,11,2,2,1,0.5555555555555556,0.4878048780487805,0.04336043360433606,0.5324675324675325
2009-03-07,Los Angeles Clippers,Indiana Pacers,210.5,4.0,250.0,-300.0,211,-1,3,3,0,0.2857142857142857,0.75,0.03571428571428559,0.27586206896551724
2009-03-07,Portland Trail Blazers,Minnesota Timberwolves,202.5,13.0,-1800.0,1225.0,188,2,2,1,1,0.9473684210526315,0.07547169811320754,0.022840119165839168,0.9262135922330096
2009-03-07,Milwaukee Bucks,Golden State Warriors,222.0,6.0,-370.0,310.0,247,7,1,1,1,0.7872340425531915,0.24390243902439024,0.031136481577581865,0.7634625062908907
2009-03-07,New Orleans Pelicans,Oklahoma City Thunder,190.0,12.0,-1400.0,1000.0,198,18,2,3,1,0.9333333333333333,0.09090909090909091,0.024242424242424176,0.911242603550296
2009-03-07,Dallas Mavericks,Washington Wizards,196.0,13.0,-1100.0,700.0,222,16,2,1,1,0.9166666666666666,0.125,0.04166666666666652,0.8800000000000001
2009-03-07,New York Knicks,Charlotte Bobcats,206.0,3.5,-160.0,140.0,219,-9,3,1,0,0.6153846153846154,0.4166666666666667,0.03205128205128216,0.5962732919254659
2009-03-07,Cleveland Cavaliers,Miami Heat,189.0,9.5,-475.0,380.0,188,10,1,1,1,0.8260869565217391,0.20833333333333334,0.034420289855072506,0.7985989492119089
2009-03-07,Atlanta Hawks,Detroit Pistons,185.0,3.0,-150.0,130.0,170,4,1,1,1,0.6,0.43478260869565216,0.034782608695652195,0.5798319327731092
2009-03-07,Memphis Grizzlies,Philadelphia 76ers,191.5,4.5,190.0,-230.0,215,-5,3,5,0,0.3448275862068966,0.696969696969697,0.04179728317659359,0.33099297893681046
2009-03-08,Toronto Raptors,Utah Jazz,208.0,5.5,170.0,-200.0,210,-8,2,2,0,0.37037037037037035,0.6666666666666666,0.03703703703703698,0.35714285714285715
2009-03-08,Boston Celtics,Orlando Magic,198.0,3.5,-140.0,120.0,165,-7,2,2,0,0.5833333333333334,0.45454545454545453,0.037878787878787845,0.562043795620438
2009-03-08,San Antonio Spurs,Phoenix Suns,219.5,6.0,-200.0,170.0,201,5,2,2,1,0.6666666666666666,0.37037037037037035,0.03703703703703698,0.6428571428571429
2009-03-08,New Jersey Nets,New York Knicks,220.0,4.5,-220.0,180.0,207,5,2,1,1,0.6875,0.35714285714285715,0.044642857142857206,0.6581196581196581
2009-03-08,Houston Rockets,Memphis Grizzlies,194.0,13.0,-2500.0,1400.0,176,10,2,1,1,0.9615384615384616,0.06666666666666667,0.028205128205128327,0.9351620947630922
2009-03-08,Oklahoma City Thunder,Philadelphia 76ers,195.0,5.0,220.0,-260.0,163,15,1,1,1,0.3125,0.7222222222222222,0.03472222222222232,0.3020134228187919
2009-03-08,Sacramento Kings,Denver Nuggets,212.0,7.0,350.0,-500.0,220,8,5,2,1,0.2222222222222222,0.8333333333333334,0.05555555555555558,0.21052631578947367
2009-03-09,Denver Nuggets,Houston Rockets,198.5,3.5,-195.0,165.0,192,-2,1,1,0,0.6610169491525424,0.37735849056603776,0.03837543971858004,0.6365876193409301
2009-03-09,Portland Trail Blazers,Los Angeles Lakers,203.5,2.0,130.0,-150.0,205,17,2,3,1,0.43478260869565216,0.6,0.034782608695652195,0.42016806722689076
2009-03-09,Minnesota Timberwolves,Washington Wizards,201.5,2.5,-175.0,155.0,209,-11,2,2,0,0.6363636363636364,0.39215686274509803,0.028520499108734443,0.6187175043327556
2009-03-09,Miami Heat,Chicago Bulls,205.0,5.0,-210.0,175.0,257,3,2,3,1,0.6774193548387096,0.36363636363636365,0.04105571847507328,0.6507042253521127
2009-03-09,Detroit Pistons,Orlando Magic,187.0,0.0,105.0,-125.0,192,4,2,1,1,0.4878048780487805,0.5555555555555556,0.04336043360433606,0.4675324675324675
2009-03-09,Atlanta Hawks,New Orleans Pelicans,189.0,1.5,107.0,-127.0,168,10,2,2,1,0.4830917874396135,0.5594713656387665,0.0425631530783801,0.46336932780828344
2009-03-10,Indiana Pacers,Utah Jazz,216.0,3.0,145.0,-165.0,212,-12,3,2,0,0.40816326530612246,0.6226415094339622,0.030804774740084806,0.39596563317146055
2009-03-10,Milwaukee Bucks,New York Knicks,222.0,3.5,-165.0,145.0,232,-8,3,2,0,0.6226415094339622,0.40816326530612246,0.030804774740084806,0.6040343668285393
2009-03-10,San Antonio Spurs,Charlotte Bobcats,177.5,6.0,-235.0,195.0,186,14,2,3,1,0.7014925373134329,0.3389830508474576,0.040475588160890474,0.6742037442256261
2009-03-10,Phoenix Suns,Dallas Mavericks,231.0,7.0,-240.0,200.0,239,-5,2,3,0,0.7058823529411765,0.3333333333333333,0.03921568627450989,0.6792452830188679
2009-03-10,Sacramento Kings,Oklahoma City Thunder,207.5,3.0,-185.0,160.0,197,-1,2,2,0,0.6491228070175439,0.38461538461538464,0.03373819163292846,0.6279373368146214
2009-03-10,Los Angeles Clippers,Cleveland Cavaliers,192.0,9.0,500.0,-700.0,170,-4,3,3,0,0.16666666666666666,0.875,0.04166666666666674,0.15999999999999998
2009-03-11,Golden State Warriors,New Jersey Nets,222.5,3.5,-150.0,130.0,228,4,4,3,1,0.6,0.43478260869565216,0.034782608695652195,0.5798319327731092
2009-03-11,Portland Trail Blazers,Dallas Mavericks,196.0,8.0,-370.0,310.0,182,-4,2,1,0,0.7872340425531915,0.24390243902439024,0.031136481577581865,0.7634625062908907
2009-03-11,Denver Nuggets,Oklahoma City Thunder,202.0,13.0,-1600.0,1050.0,211,13,2,1,1,0.9411764705882353,0.08695652173913043,0.028132992327365658,0.9154228855721394
2009-03-11,Houston Rockets,Los Angeles Lakers,202.0,2.5,-170.0,150.0,198,-6,2,2,0,0.6296296296296297,0.4,0.029629629629629672,0.6115107913669064
2009-03-11,Minnesota Timberwolves,Memphis Grizzlies,198.5,2.0,125.0,-145.0,183,25,2,3,1,0.4444444444444444,0.5918367346938775,0.03628117913832196,0.42888402625820565
2009-03-11,Detroit Pistons,New York Knicks,206.5,7.5,-285.0,243.0,227,-5,2,1,0,0.7402597402597403,0.2915451895043732,0.03180492976411342,0.7174415617775495
2009-03-11,Philadelphia 76ers,Toronto Raptors,202.5,6.5,-260.0,220.0,221,9,3,3,1,0.7222222222222222,0.3125,0.03472222222222232,0.6979865771812079
2009-03-11,Atlanta Hawks,Utah Jazz,195.5,1.0,-130.0,110.0,193,7,2,1,1,0.5652173913043478,0.47619047619047616,0.04140786749482395,0.5427435387673957
2009-03-11,Orlando Magic,Chicago Bulls,204.0,8.0,-360.0,300.0,186,28,2,2,1,0.782608695652174,0.25,0.032608695652173836,0.7578947368421054
2009-03-11,Washington Wizards,New Orleans Pelicans,194.0,8.0,325.0,-400.0,207,-11,2,2,0,0.23529411764705882,0.8,0.03529411764705892,0.22727272727272724
2009-03-11,Miami Heat,Boston Celtics,190.5,3.5,-170.0,150.0,206,8,2,3,1,0.6296296296296297,0.4,0.029629629629629672,0.6115107913669064
2009-03-12,San Antonio Spurs,Los Angeles Lakers,195.0,2.5,-150.0,130.0,197,-7,2,1,0,0.6,0.43478260869565216,0.034782608695652195,0.5798319327731092
2009-03-12,Phoenix Suns,Cleveland Cavaliers,218.5,4.0,165.0,-185.0,230,-8,2,2,0,0.37735849056603776,0.6491228070175439,0.026481297583581753,0.3676233473073202
2009-03-13,Milwaukee Bucks,New Orleans Pelicans,198.5,4.0,170.0,-200.0,181,-9,3,2,0,0.37037037037037035,0.6666666666666666,0.03703703703703698,0.35714285714285715
2009-03-13,Golden State Warriors,Dallas Mavericks,223.0,1.0,105.0,-125.0,229,9,2,2,1,0.4878048780487805,0.5555555555555556,0.04336043360433606,0.4675324675324675
2009-03-13,Portland Trail Blazers,New Jersey Nets,196.0,6.5,-300.0,250.0,209,9,2,2,1,0.75,0.2857142857142857,0.03571428571428559,0.7241379310344829
2009-03-13,Sacramento Kings,Cleveland Cavaliers,199.5,10.5,450.0,-650.0,249,-3,3,1,0,0.18181818181818182,0.8666666666666667,0.048484848484848575,0.17341040462427745
2009-03-13,Minnesota Timberwolves,New York Knicks,218.0,4.5,180.0,-220.0,196,-8,2,2,0,0.35714285714285715,0.6875,0.044642857142857206,0.3418803418803419
2009-03-13,Philadelphia 76ers,Chicago Bulls,199.5,3.5,-165.0,145.0,205,3,2,2,1,0.6226415094339622,0.40816326530612246,0.030804774740084806,0.6040343668285393
2009-03-13,Boston Celtics,Memphis Grizzlies,189.0,11.0,-1200.0,800.0,194,10,2,2,1,0.9230769230769231,0.1111111111111111,0.03418803418803429,0.8925619834710743
2009-03-13,Toronto Raptors,Detroit Pistons,194.0,1.0,100.0,-120.0,194,-4,2,2,0,0.5,0.5454545454545454,0.045454545454545414,0.4782608695652174
2009-03-13,Charlotte Bobcats,Houston Rockets,183.0,1.0,-110.0,-110.0,177,-5,3,2,0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5
2009-03-13,Washington Wizards,Orlando Magic,197.5,8.5,290.0,-350.0,215,-9,2,2,0,0.2564102564102564,0.7777777777777778,0.03418803418803407,0.24793388429752067
2009-03-13,Atlanta Hawks,Indiana Pacers,207.5,5.5,-240.0,200.0,188,14,2,3,1,0.7058823529411765,0.3333333333333333,0.03921568627450989,0.6792452830188679
2009-03-14,Miami Heat,Utah Jazz,201.5,0.0,125.0,-145.0,269,11,3,3,1,0.4444444444444444,0.5918367346938775,0.03628117913832196,0.42888402625820565
2009-03-14,Minnesota Timberwolves,Charlotte Bobcats,193.0,4.0,180.0,-220.0,208,8,1,1,1,0.35714285714285715,0.6875,0.044642857142857206,0.3418803418803419
2009-03-14,Chicago Bulls,New Orleans Pelicans,197.0,1.0,110.0,-130.0,176,18,1,1,1,0.47619047619047616,0.5652173913043478,0.04140786749482395,0.4572564612326044
2009-03-14,Houston Rockets,San Antonio Spurs,183.5,2.0,-145.0,125.0,173,-3,1,2,0,0.5918367346938775,0.4444444444444444,0.03628117913832196,0.5711159737417943
2009-03-14,Denver Nuggets,Los Angeles Clippers,205.0,13.0,-1200.0,750.0,201,13,3,4,1,0.9230769230769231,0.11764705882352941,0.040723981900452566,0.8869565217391304
2009-03-14,Phoenix Suns,Oklahoma City Thunder,235.0,9.0,-365.0,305.0,201,11,2,3,1,0.7849462365591398,0.24691358024691357,0.03185981680605332,0.7607101505210343
2009-03-15,Cleveland Cavaliers,New York Knicks,209.5,10.5,-600.0,400.0,191,5,2,2,1,0.8571428571428571,0.2,0.05714285714285716,0.8108108108108107
2009-03-15,Los Angeles Clippers,New Jersey Nets,203.5,2.0,115.0,-135.0,212,2,1,2,1,0.46511627906976744,0.574468085106383,0.03958436417615041,0.447405997144217
2009-03-15,Washington Wizards,Sacramento Kings,209.5,2.0,-145.0,125.0,210,2,2,2,1,0.5918367346938775,0.4444444444444444,0.03628117913832196,0.5711159737417943
2009-03-15,Orlando Magic,Utah Jazz,205.5,7.0,-240.0,200.0,192,18,2,1,1,0.7058823529411765,0.3333333333333333,0.03921568627450989,0.6792452830188679
2009-03-15,Los Angeles Lakers,Dallas Mavericks,211.0,9.5,-500.0,350.0,207,7,3,2,1,0.8333333333333334,0.2222222222222222,0.05555555555555558,0.7894736842105263
